id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,grade,sqft_above,yr_built
3905081500,532000,3,3,1820,4910,2,0,3,8,1820,1993
5611000090,525000,4,3,2500,10330,1,0,4,8,1380,1978
2013800705,239000,2,1,1210,9375,1,1,4,7,1210,1952
9276200850,460000,2,2,1090,4000,1,0,3,8,970,1951
2785000110,540000,4,2,1330,8400,2,0,3,8,1330,1962
2919702655,475000,2,1,890,4590,1,0,3,7,890,1923
3942900115,445000,3,2,1360,4998,1,0,3,8,1360,1968
5452301810,1575000,5,4,4220,9240,2,2,5,11,3420,1991
5104511730,549950,4,3,3780,6800,2,0,3,8,3780,2004
3923400123,294950,4,2,2610,14321,2,0,4,6,1690,1940
2249500367,736000,3,3,1980,2975,3,2,3,8,1980,1993
2916600110,214946,3,2,1290,8688,1,0,4,7,1290,1980
3629921140,856000,5,3,3620,5500,2,2,3,9,3620,2003
8682250090,775000,2,3,2680,7392,1,0,3,9,2680,2004
6929602605,205000,3,2,1200,8631,1,0,3,7,1200,1959
8550001515,429592,2,3,1992,10946,2,4,5,6,1288,1903
1775800740,414250,4,2,1640,13566,1,0,4,7,1120,1977
1773101340,399950,4,3,1920,4400,1,0,4,6,960,1906
5561710110,319990,3,2,1840,7326,1,0,5,7,1370,1979
1115800110,524000,3,2,1310,9471,1,0,4,8,1310,1970
2131701240,349950,2,1,1050,6317,2,0,4,7,1050,1913
8827901450,889000,4,3,2570,4480,2,0,4,8,1580,1927
4302200336,300000,3,1,930,5160,2,0,5,6,930,1919
7550800916,395000,1,1,730,3000,1,0,3,7,730,1911
534000112,348000,2,3,1270,1242,3,0,3,7,1270,2008
3885801450,830000,2,1,1150,6000,1,1,4,7,710,1921
522059013,173000,2,1,820,10450,1,0,4,7,820,1965
3342700405,585000,4,2,3000,42200,1,3,3,7,1500,1950
9276201140,576750,3,2,2220,5000,1,0,4,7,1110,1966
7972601280,495000,5,3,2500,7620,1,3,3,7,1250,1962
2734100734,216650,3,4,1540,1427,2,0,3,7,1360,2007
4022900077,615000,4,3,2750,15450,1,0,3,8,1800,1978
1777600490,675000,4,3,3130,12463,1,0,4,8,1620,1978
2193310300,510000,3,2,1430,9250,1,0,4,8,990,1983
2322069168,630000,3,3,2680,327135,2,0,3,8,2680,1995
7885800900,359950,4,3,3010,5701,2,0,3,8,3010,2003
1545800090,265000,3,2,1530,7500,2,0,3,7,1530,1986
7131300025,210000,3,1,1240,4842,1,0,4,6,1240,1916
3221079055,367000,3,3,2260,93218,1,2,4,6,2260,1998
9184700535,1075000,4,2,2820,5000,2,2,4,9,1800,1926
1877500090,756000,3,3,3560,8297,1,2,4,8,1650,1948
723049476,203000,3,2,1630,9145,1,0,3,7,1630,1960
8556800100,535000,4,3,2880,23994,2,3,3,9,2880,2002
9830200475,525000,3,3,2200,7440,2,0,4,7,1710,1947
2525000690,347500,3,2,1620,7500,1,0,3,7,1220,1981
1891100090,620000,3,2,1480,2185,3,0,3,9,1480,2005
3447000100,645000,4,3,2250,10696,2,0,3,8,2250,1996
1118001295,2200000,4,3,3540,11098,2,0,3,10,3000,1940
7968460110,280000,3,2,1790,42399,1,0,4,7,1790,1990
5101406489,432000,3,2,1400,6380,1,0,4,7,700,1924
9275702350,790000,3,2,2390,4452,2,1,3,9,1790,1929
7752000090,635000,4,2,2400,10050,1,0,5,8,2400,1957
293000165,442000,3,2,2050,6384,1,0,3,7,1350,1958
7852100110,490000,4,3,2640,5267,2,0,3,7,2640,2001
1311000600,250000,5,2,2320,7700,1,0,5,7,1290,1962
1732800820,1325000,4,3,2440,3600,3,0,4,8,2440,1902
7893203565,120000,3,1,1260,7500,1,0,3,6,1260,1954
2524049166,2950000,5,5,6240,47480,1,3,3,11,4610,2003
9406550100,325000,4,3,1930,8458,2,0,3,7,1930,1993
3327000090,210000,4,2,1200,7680,1,0,3,7,1200,1968
1220000100,215000,1,1,970,7639,1,0,4,5,570,1920
1066600025,387000,3,2,1810,10800,1,0,5,8,1210,1968
3626039228,408000,3,1,1380,7015,2,0,4,7,1380,1925
7635801032,410000,3,1,1470,6500,1,0,4,7,1470,1953
4364700600,216000,3,1,1010,7920,1,0,3,6,1010,1925
4364700600,390000,3,1,1010,7920,1,0,3,6,1010,1925
7774200236,357000,3,2,1340,11744,1,0,2,7,1340,1950
8025700590,215000,3,1,970,7275,1,0,4,7,970,1970
7129302095,265000,3,1,1122,6554,2,0,3,5,1122,1900
2997800076,589950,3,3,1670,1350,3,0,3,9,1350,2014
7740100015,440000,3,2,2840,16851,1,3,3,8,1600,1950
5279100625,248000,2,1,770,8600,1,0,4,4,770,1914
1126059144,730000,3,2,2040,130680,2,0,3,9,2040,1977
5409800110,425000,4,3,3052,12145,2,0,3,8,3052,2004
7963900100,680000,3,3,2620,14248,2,0,4,8,1830,1977
9264910100,341500,5,2,3120,10400,2,0,3,8,3120,1980
8819900449,395000,2,1,1100,3975,1,0,3,7,900,1950
1525059160,1225000,4,3,3410,95396,2,0,4,10,3410,1962
7526800100,695500,5,3,2510,9180,1,1,4,8,1600,1975
6385100100,308000,3,2,1680,8629,1,0,3,8,1200,1977
2085200261,422500,3,2,1960,6450,1,0,4,7,1000,1977
3522900061,418000,2,1,1040,6900,1,0,4,7,1040,1915
2570500090,385000,5,2,1750,9780,2,0,4,7,1750,1961
5482700100,876650,3,3,2170,12508,2,0,5,9,1650,1928
567000268,450000,3,3,1639,2710,2,0,3,8,1479,2003
3649100315,418800,4,2,2100,9984,1,0,4,7,1290,1973
6821102352,330000,2,1,880,1753,2,0,4,7,880,1945
6072300110,550000,3,2,1940,8376,1,0,4,8,1290,1963
3223049131,270000,4,3,2490,11650,1,0,3,7,1390,1990
1068000110,978500,3,2,2060,7080,2,0,3,9,1800,1940
2600020100,975000,4,3,2720,10455,2,2,3,10,2500,1981
5422500110,455000,3,2,2180,6850,1,0,3,7,1750,1973
4055700378,1415000,4,3,3600,38016,2,2,3,11,3310,1991
795000820,220000,2,1,840,9000,1,0,5,6,840,1951
925059113,490000,3,2,2370,12196,2,0,4,7,2370,1970
3275000090,420000,4,2,2270,9100,2,0,3,7,2270,1978
8946700100,408500,4,3,2720,7043,2,0,3,9,2720,2003
809002485,716000,3,2,1140,4800,2,0,3,7,1140,1915
5332200405,965000,4,3,2460,5000,2,0,5,8,1620,1938
1775950100,357823,3,2,1240,9196,1,0,3,8,1240,1968
9808700762,7062500,5,5,10040,37325,2,2,3,11,7680,1940
1133000542,425000,3,2,1670,9500,1,0,3,7,1170,1977
7905200315,711777,4,2,2220,6731,1,0,4,7,1110,1953
3949600090,335000,3,1,980,9903,1,0,4,7,980,1966
9274201730,825000,4,2,1890,6938,2,0,3,8,1890,1919
7883604065,210000,2,1,1100,6000,2,0,4,6,1100,1900
1158700100,575000,2,2,2770,19700,2,0,3,8,1780,1983
7237500110,1208000,4,3,4250,10925,2,0,3,10,4250,2003
8682280490,431500,2,2,1370,4866,1,0,3,8,1370,2005
224059111,475000,3,2,1480,13457,1,0,3,7,1480,1959
4141800215,1495000,4,4,3770,4000,3,0,5,9,2890,1916
1822069097,540000,6,3,2870,206474,2,0,3,7,2330,1960
1668500100,775000,3,3,3820,35016,2,0,4,9,3820,1987
1254200615,635000,3,3,1530,2978,1,0,3,7,1210,1997
7135520300,1300000,3,3,4120,16365,1,2,3,12,4120,1999
1755700090,405000,3,2,1590,7267,1,0,4,7,1100,1976
2414600195,210000,3,1,1520,8600,1,0,3,6,1040,1951
3592500985,880000,4,3,2350,4675,2,0,3,9,2150,1923
1003600056,239000,4,2,1370,8837,2,0,3,7,1370,1955
9285800755,515000,3,3,1540,6100,1,0,3,6,770,1944
1269200229,1379900,3,3,3786,38038,1,4,3,9,1934,1978
304100090,215000,4,2,1500,5393,2,0,3,7,1500,1999
7227800110,315000,6,2,1750,17685,1,0,4,5,1750,1943
7507500015,442500,3,2,1800,8303,1,0,3,7,1200,1957
621069146,311000,2,2,1180,55321,1,0,3,8,1180,1941
263000164,425000,2,1,830,6030,1,0,4,6,830,1925
263000291,433500,3,2,1540,9450,1,0,4,6,1040,1919
1566100625,450000,3,2,1610,8296,2,0,3,8,1610,1978
8861500015,675000,3,2,1990,10260,2,0,4,8,1990,1987
8961990090,535000,3,3,2070,4132,2,0,3,8,2070,1999
3584900090,577000,3,2,1760,12874,1,0,4,7,1230,1967
8902000407,480000,3,2,1740,8528,1,0,4,7,1290,1939
3026059014,400000,3,2,1950,4473,1,0,4,6,1530,1914
7304300906,304000,3,1,1280,8184,2,0,4,6,1280,1947
8155820110,355000,3,2,1460,7203,1,0,3,7,1460,1990
722069232,998000,4,3,3770,982998,2,0,3,10,3770,1992
1825069031,550000,4,2,2410,8447,2,3,4,8,2060,1936
1825069031,550000,4,2,2410,8447,2,3,4,8,2060,1936
3348401584,210000,3,2,1400,7300,2,0,3,6,1400,1948
8029500100,317000,3,3,2100,7587,2,0,3,9,2100,1990
7964410100,700000,4,4,5360,25800,1,0,3,9,3270,1971
1457500026,265000,3,1,1000,9150,1,0,3,7,1000,1969
7215730590,700000,4,4,3150,6175,2,0,3,9,3150,2001
7525530100,1020000,5,4,4180,17841,2,2,3,10,3160,1990
1925059194,1145000,4,2,2840,20242,1,0,3,8,2240,1972
5561401110,460000,4,3,2110,35091,1,0,4,8,1290,1985
7173700524,410000,2,2,1660,4000,1,0,3,7,1000,1950
9828202215,665000,4,3,2160,4400,1,0,5,7,1320,1921
4113800300,600000,4,3,2420,7744,2,0,3,9,2420,1994
6145600855,502000,4,2,1920,3844,1,0,3,7,1170,1967
2130702350,364950,4,3,2310,8030,2,0,3,7,2310,1978
8815400735,680000,3,2,2330,4000,2,2,5,7,1520,1927
5152600090,235500,5,3,2340,13713,1,0,2,8,1670,1967
7852090750,576000,4,3,2590,5756,2,0,3,8,2590,2001
2488200459,405000,2,3,1410,1240,2,0,3,8,1140,2006
8035600590,335000,3,3,2850,8039,1,0,4,8,1540,1989
4438000165,122000,2,1,730,6728,1,0,3,6,730,1953
6744700423,432000,3,2,1470,6250,1,3,4,7,1070,1939
2473002100,375000,4,2,2330,11400,1,0,4,8,2330,1974
4399200245,276000,4,2,2460,11250,1,0,4,8,2460,1959
1326059085,450000,3,2,2080,111513,2,0,3,8,1680,1977
6324000090,210000,2,1,990,8140,1,0,1,6,990,1910
9542830600,279000,3,3,1450,4106,2,0,3,7,1450,2011
2767604580,635000,3,2,1340,3900,2,0,5,7,1340,1900
662310900,350000,3,3,2730,7372,2,0,3,9,2730,1998
1432600100,218000,3,1,1140,7560,1,0,4,6,1140,1958
8928100025,750000,4,2,1950,6300,2,1,3,7,1650,1944
1221039058,310597,4,2,2000,25700,1,0,4,7,1150,1958
3840700600,355000,3,1,900,37800,1,0,4,5,700,1923
8691410100,735000,5,3,3390,5211,2,0,3,9,3390,2004
7883607645,155000,1,1,720,6000,1,0,3,6,720,1940
9435300051,354000,3,1,940,10368,1,0,3,7,940,1965
6179900090,415000,3,2,1770,10513,1,0,4,7,1400,1982
6840700165,202000,1,1,590,833,1,0,4,7,590,1926
2768301217,580000,3,3,1980,1873,2,0,3,7,1470,1996
629000615,1495000,4,3,3070,10375,2,0,3,10,2180,1962
7202360600,790000,4,3,3500,7519,2,0,3,9,3500,2004
7852020590,499900,3,3,2100,5112,2,0,3,8,2100,1999
2023039160,525000,4,2,2620,98881,1,0,3,7,1820,1952
2597520090,810000,4,3,2810,10613,2,0,3,9,2810,1989
8631600025,425000,4,2,2290,8773,1,0,4,7,1330,1947
8100000110,241250,3,2,1350,7588,1,0,3,7,1350,1993
5151800015,318700,4,3,2770,19116,1,0,4,8,1600,1961
9521101055,720000,4,2,2530,5000,2,2,5,8,2070,1917
